901	-0.0143483418029273
902	-0.013444281414526
903	-0.0138789207964998
904	-0.0134263587077278
905	-0.0155039637762683
906	-0.0179368849704374
907	-0.0192584982823216
908	-0.0202658385853992
909	-0.0223731344193002
910	-0.0226275468531042
911	-0.0303496408691165
912	-0.035553588719264
913	-0.0529608602962951
914	-0.0678953701630825
915	-0.098317177057182
916	-0.130694281467327
917	-0.144821942394383
918	-0.162167746809968
919	-0.141293611807944
920	-0.0281101687338964
921	0.17717381663999
922	0.254793463226941
923	0.423275409290154
924	0.39142240590571
925	0.388699025220938
926	0.318517570915873
927	0.234536093861019
928	0.184354672526661
929	0.119942255097683
930	0.0927140532707756
931	0.0581292389171688
932	0.0442766962297159
933	0.0269141492155443
934	0.0205297008402584
935	0.0136828448447818
936	0.00845441551997271
937	0.00356244965784672
938	-0.00203227250938197
939	-0.00735377383416019
940	-0.0097996441940621
941	-0.012381899957905
942	-0.0141099524023283
943	-0.0155228835303631
944	-0.0198769469446904
945	-0.0241681040245284
946	-0.0264531745245508
947	-0.0354953848390678
948	-0.0347046873222308
949	-0.054672350782697
950	-0.073240107131529
951	-0.094894405666253
952	-0.136132832833611
953	-0.132018541062237
954	-0.143964732781013
955	-0.116574377980437
956	-0.0883782357681573
957	-0.0622875380832326
958	-0.0348328117073366
959	-0.0112221661878143
960	0.0106299713649366
961	0.0537906989076244
962	0.0924036142492825
963	0.146933872294546
964	0.2118972830486
965	0.234811926824802
966	0.275173087987282
967	0.230985741816255
968	0.190985418703297
969	0.124761109068759
970	0.0577583213951883
971	-0.00149733773241741
972	-0.046558338663929
973	-0.118454555573014
974	-0.142255638867487
975	-0.211554163309767
976	-0.184802534217786
977	-0.167330466911648
978	-0.129398642896967
979	-0.0826378431535479
980	-0.0563230924661569
981	-0.0240092028766202
982	-0.00638885639523675
983	0.0108502816522934
984	0.0405730474333123
985	0.0625851015250622
986	0.106327343104753
987	0.139246223617246
988	0.205537134086931
989	0.267859993106374
990	0.343829077844943
991	0.43466873502923
992	0.465575479023203
993	0.514748260382882
994	0.475401014508756
995	0.443071815153008
996	0.366787482340061
997	0.289347855832268
998	0.222690970476373
999	0.154978975157145
1000	0.091000668151446
1001	0.0659166719694546
1002	0.0356138453036817
1003	0.0163285496592254
1004	-0.0035174672046401
1005	-0.0165114251535862
1006	-0.0289965734676906
1007	-0.0427174023235534
1008	-0.0548747744368523
1009	-0.0712013645303216
1010	-0.0829583240404692
1011	-0.106900965106141
1012	-0.126239836986274
1013	-0.159390016423025
1014	-0.187742543744046
1015	-0.232886853470126
1016	-0.26734960767219
1017	-0.339197806208312
1018	-0.404625818616823
1019	-0.497874637578316
1020	-0.586502199874289
1021	-0.702857302163377
1022	-0.822565438656962
1023	-0.905390198901082
1024	-1
1025	-0.964974351696034
1026	-0.929948703392067
1027	-0.79220149632004
1028	-0.666442691754033
1029	-0.522040560815898
1030	-0.416996563330032
1031	-0.289345562742031
1032	-0.212560319133836
1033	-0.12211137243771
1034	-0.0648457046694122
1035	-0.00801830356237184
1036	0.0660436525612534
1037	0.131254081752275
1038	0.226942076795556
1039	0.316717182711789
1040	0.424230956009169
1041	0.540988864142525
1042	0.625392300349969
1043	0.741828959927649
1044	0.746149337709521
1045	0.77502553711672
1046	0.697493176147486
1047	0.618670060451793
1048	0.547591473114855
1049	0.464385685818104
1050	0.453943098280216
1051	0.435855786459468
1052	0.501860441750252
1053	0.567865097041037
1054	0.724648425071572
1055	0.79550429525929
1056	1
1057	0.922367165128853
1058	0.905648307852012
1059	0.751873000987979
1060	0.558116449252304
1061	0.461457206490613
1062	0.327489324647923
1063	0.284128137716226
1064	0.223198084297599
1065	0.209118341510789
1066	0.185384731316039
1067	0.190612723345109
1068	0.191236398345526
1069	0.207975182946226
1070	0.215564077230932
1071	0.25517758762161
1072	0.283716864544436
1073	0.36024448649463
1074	0.431984727966901
1075	0.532449252306702
1076	0.638243716194706
1077	0.712058542793502
1078	0.79913592444361
1079	0.740325200529151
1080	0.681514476614691
1081	0.521127266942415
1082	0.420245943366215
1083	0.301979670780524
1084	0.220414957214868
1085	0.128237520304094
1086	0.0599387109198354
1087	-0.00747469384237726
1088	-0.0575186659840615
1089	-0.107044159688566
1090	-0.157828815311935
1091	-0.209312970134432
1092	-0.258931793759255
1093	-0.308043733906452
1094	-0.358676324486527
1095	-0.407811784027084
1096	-0.462187202205954
1097	-0.51405334441718
1098	-0.574701952515155
1099	-0.636483445185626
1100	-0.693355771375279
1101	-0.757466140183696
1102	-0.778148253279538
1103	-0.812901705156024
1104	-0.763227124348657
1105	-0.717990308387901
1106	-0.623938079114371
1107	-0.52988584984084
1108	-0.40660625038017
1109	-0.340363296060509
1110	-0.253123162547401
1111	-0.210210407331567
1112	-0.15636924433811
1113	-0.127116998844305
1114	-0.0898913976805023
1115	-0.0720296602866944
1116	-0.0498281918452599
1117	-0.0381660702337751
1118	-0.0251806938221031
1119	-0.0157239968775972
1120	-0.00591739826848585
1121	0.00375227824572535
1122	0.015645816099267
1123	0.0264135539293655
1124	0.0352829847447103
1125	0.0507964901116921
1126	0.0661433092754159
1127	0.0822124353199248
1128	0.0990289532293969
1129	0.111361119949091
1130	0.124185742753318
1131	0.134055629050353
1132	0.143896712828842
1133	0.154054624311334
1134	0.164212535793826
1135	0.177944320712692
1136	0.180900095450204
1137	0.188173886832893
1138	0.186331865297987
1139	0.188457893062274
1140	0.181655809903375
1141	0.178179128221443
1142	0.16662647152402
1143	0.160821206691562
1144	0.141057990187048
1145	0.124556156538335
1146	0.0993573019408178
1147	0.0741850729273056
1148	0.0489329671617797
1149	0.0228881959910932
1150	-0.000289260659757934
1151	-0.0176941363719287
1152	-0.035815727580543
1153	-0.0560891912167239
1154	-0.0670378743334486
1155	-0.0804242868149473
1156	-0.0791843231078043
1157	-0.0796792948237068
1158	-0.0697646540013383
1159	-0.060085409865979
1160	-0.0478168021735159
1161	-0.0355481944810528
1162	-0.0239695313608816
1163	-0.0152938544179972
1164	-0.00835410372863654
1165	0.00297378635899204
1166	0.0139866034797475
1167	0.0317507242493765
1168	0.0493604199809085
1169	0.0673451479478189
1170	0.0853368387561303
1171	0.103311619806754
1172	0.125492238391078
1173	0.136457290218865
1174	0.157498199842589
1175	0.148311536078502
1176	0.150545975182948
1177	0.112806554247536
1178	0.0817849188673297
1179	0.0272510340439094
1180	-0.0264735102694607
1181	-0.0483163865290651
1182	-0.0757788771517209
1183	-0.0695236815960752
1184	-0.0652594229638503
1185	-0.0490495427911031
1186	-0.0324147675432361
1187	-0.0204538381216921
1188	-0.00849290870014804
1189	0.000606204263441879
1190	0.00812863506204185
1191	0.0164642564093964
1192	0.0230831421538247
1193	0.0304586633621918
1194	0.0361317547766965
1195	0.0431412663060763
1196	0.0469051861279025
1197	0.0528638076259684
1198	0.0534924393388811
1199	0.0576099268215068
1200	0.05242379891823
1201	0.0498382705092344
1202	0.0394509436173952
1203	0.0292939611835832
1204	0.0183307731466759
1205	0.006504750740996
1206	-0.00174152237383639
1207	-0.00852091401228726
1208	-0.0147999330913811
1209	-0.0203023712009079
1210	-0.0304642951278357
1211	-0.0398082966687611
1212	-0.0540598325256993
1213	-0.0681950893128705
1214	-0.0836094158674814
1215	-0.0990237424220923
1216	-0.112073216783924
1217	-0.130778611037893
1218	-0.145801484154819
1219	-0.168598568561058
1220	-0.19332992031792
1221	-0.213709170535879
1222	-0.24174717665903
1223	-0.251185347012429
1224	-0.270129103221753
1225	-0.265987865209547
1226	-0.269837645222115
1227	-0.252378043835283
1228	-0.239229486425661
1229	-0.213147797084408
1230	-0.187142545771581
1231	-0.160869761359262
1232	-0.133813943350706
1233	-0.109498742928977
1234	-0.0824037935159459
1235	-0.0673544230652258
1236	-0.0501783697613596
1237	-0.0457624135763674
1238	-0.0394286662881935
1239	-0.0446016656191077
1240	-0.0495521684475182
1241	-0.0569501328034717
1242	-0.0643480971594252
1243	-0.069510920804527
1244	-0.0554812731899206
1245	-0.0430489472030196
1246	-0.0272444977798518
1247	-0.0108935063157669
1248	0.00558682117320091
1249	0.0276529112313066
1250	0.0446580019090028
1251	0.0600606192541461
1252	0.079354957549775
1253	0.0973551919888823
1254	0.118806370045381
1255	0.141511797310647
1256	0.16045447694961
1257	0.179084950684056
1258	0.19880814508431
1259	0.212922283436871
1260	0.246668117956356
1261	0.276915451211547
1262	0.322322956612017
1263	0.367028953229392
1264	0.415944002545332
1265	0.463817003533323
1266	0.517942294489001
1267	0.573186864711888
1268	0.616119362995456
1269	0.659051861279025
1270	0.706312440343613
1271	0.701667196945585
1272	0.722030912470482
1273	0.689597936935875
1274	0.672841569402335
1275	0.620812833866394
1276	0.570306076996496
1277	0.51610308622335
1278	0.456310598322085
1279	0.410092603446251
1280	0.353797076209447
1281	0.3243749686019
1282	0.285610462682315
1283	0.274873151698843
1284	0.259832007636013
1285	0.259854279350935
1286	0.258568581810871
1287	0.261860776663258
1288	0.266481236498816
1289	0.265345881407301
1290	0.267621380846323
1291	0.24943175310213
1292	0.233873101461894
1293	0.202528593197914
1294	0.170644205167703
1295	0.144698494566033
1296	0.118752783964364
1297	0.094060769965001
1298	0.0875797009226849
1299	0.0783281142723173
1300	0.0749253981278357
1301	0.0783508883567474
1302	0.0664129142455235
1303	0.0670593382119
1304	0.0371436525612481
1305	0.0101505433963559
1306	-0.0181165223738361
1307	-0.0628905537195105
1308	-0.0570613937268099
1309	-0.0640529135662296
1310	-0.0325823939092883
1311	0.00021206691561958
1312	0.0384363581559676
1313	0.0838602073111475
1314	0.10408560376442
1315	0.127688932799704
1316	0.136654553979602
1317	0.147092586700603
1318	0.14869615017499
1319	0.15126078001239
1320	0.148059011671716
1321	0.145022690356178
1322	0.140166451764152
1323	0.135310213172127
1324	0.125612472160355
1325	0.115914731148583
